,楼盘名称,项目别名,jd,wd
6840,月华村36号,月亮田月华村,106.431694,29.818807
6841,月华村37号,月亮田月华村,106.431514,29.818160
6842,月华村38号,月亮田月华村,106.430005,29.818561
6843,月华村3号,月亮田月华村,106.429906,29.819432
6844,月华村41号,月亮田月华村,106.430356,29.818174
6845,月华村5号,月亮田月华村,106.430360,29.819291
6846,月华村6号,月亮田月华村,106.430071,29.819353
6847,月华村7号,月亮田月华村,106.429780,29.819057
6848,月华村8号,月亮田月华村,106.429848,29.819386
6849,月兴37号,缙云公寓,,
6850,月兴村1号,月兴村;北碚月兴村,106.429273,29.818549
6851,月兴村2号,月兴村;北碚月兴村,106.429427,29.818576
6852,月兴村31号,月兴村;北碚月兴村,106.429199,29.818498
6853,月兴村32号,月兴村;北碚月兴村,106.429424,29.818254
6854,月兴村33号,月兴村;北碚月兴村,106.429526,29.818293
6855,月兴村34号,月兴村;北碚月兴村,106.429143,29.818000
6856,月兴村37号,月兴村;北碚月兴村,106.429680,29.818576
6857,月兴村38号,月兴村;北碚月兴村,106.429715,29.818444
6858,月兴村3号,月兴村;北碚月兴村,106.429525,29.818604
6859,月兴村48号,畔溪名都,106.425923,29.817995
6860,月芽村10号,月芽村,,
6861,月芽村11号,月芽村,,
6862,月芽村12号,月芽村,,
6863,月芽村13号,月芽村,,
6864,月芽村14号,月芽村,,
6865,月芽村15号,月芽村,,
6866,月芽村16号,月芽村,,
6867,月芽村17号,月芽村,,
6868,月芽村18号,月芽村,,
6869,月芽村19号,月芽村,,
6870,月芽村20号,月芽村,,
6871,月芽村21号,月芽村,,
6872,月芽村22号,月芽村,,
6873,月芽村23号,月芽村,,
6874,月芽村24号,月芽村,,
6875,月芽村6号,月芽村,,
6876,月芽村7号,月芽村,,
6877,月芽村8号,月芽村,,
6878,月芽村9号,月芽村,,
6879,玥湖园,和记黄埔玥湖园;和黄玥湖园,106.521458,29.646311
6880,跃进村569号,渝新花园,106.497280,29.491990
6881,跃进村综合楼,跃进村综合楼,106.523723,29.095020
6882,跃进路17号,缤纷时代,106.490320,29.487460
6883,跃进路588号,蓝光御江台一期,106.498465,29.488844
6884,跃进路638号,蓝光御江台二期,106.494136,29.493874
6885,跃进路9号,三木阳明华庭,106.489037,29.487402
6886,云顶香榭,,107.071240,29.839162
6887,云鼎雅苑,水公司集资房,106.663036,29.034348
6888,云端街53号,水木阳光;成盛庙沟苑,106.595305,29.674926
6889,云峰阁,乐至.云峰阁,107.073263,29.842668
6890,云岗路2号,北城公馆;北城中央公馆;加减乘除,106.525786,29.610097
6891,云华路17号,技术监督小区;技术监督局小区,106.396551,29.806950
6892,云华路200号,阳光丽舍,106.399986,29.803736
6893,云华路23号,润物第香苑,106.397131,29.806511
6894,云华路29号,北瑞星座,106.398486,29.805418
6895,云华路310号,海宇翡翠公寓,106.403885,29.800786
6896,云华路369号,渝复新城丽都,106.403691,29.801489
6897,云华路399号,学堂堡小区;学堂堡,106.405609,29.801125
6898,云华路3号,银鸿畔山雅筑,106.395594,29.808340
6899,云华路500号,海宇依云香榭;依云香榭,106.405365,29.800194
6900,云华路56号,西湖山水;海宇西湖山水;海宇·西湖山水,106.391969,29.807571
6901,云辉丽都,云辉丽都,106.258570,29.283968
6902,云锦路126号,北城未来C组团,106.490292,29.729750
6903,云锦路2号,典雅天成;典雅依山郡,106.500818,29.373336
6904,云开路1号,金鼎龙泉A区;兴现金鼎龙泉;金鼎龙泉,106.396936,29.815148
6905,云开路2号,金鼎龙泉;兴现金鼎龙泉;金鼎龙泉B区,106.400825,29.815885
6906,云立佳苑,云立佳苑,106.575865,29.523195
6907,云龙大道3号,奥园盘龙壹号B区,108.393657,30.822260
6908,云清路160号,海宇新城国际;新城国际,106.392690,29.803831
6909,云清路161号,恋城公寓;海宇恋城公寓,106.399660,29.801727
6910,云清路263号,海宇祥光瑞光公寓;祥光瑞光,106.400350,29.801180
6911,云清路288号,海宇文笔山庄,106.399891,29.799937
6912,云清路370号,祥和公寓,106.402803,29.798388
6913,云清路68号,缙云小区,106.391407,29.806040
6914,云清路755号,步云香榭;海宇步云香榭,106.404200,29.799020
6915,云清路99号,国贸大厦;海宇国贸大厦;城南国贸大厦,106.397830,29.802803
6916,云泉路小区,,106.437383,29.817934
6917,云泉小区,云泉小区,106.437383,29.817934
6918,云杉北路81号,海洲国际公寓；海洲国际,106.519373,29.614116
6919,云杉南路17号,大众御湖苑,106.519056,29.606889
6920,云升苑,,106.257307,29.278801
6921,云天城市星空,云天城市星空,106.561129,29.511805
6922,云天佳苑,,106.303549,29.674308
6923,云天小区,,107.395440,29.690895
6924,云霞路2号,北城未来B组团,106.488361,29.729843
6925,云榭路2号,中昂星汇;中昂星汇一期;中昂.星汇,106.484961,29.731971
6926,云轩路9号,先登6号快线,106.398168,29.806902
6927,云中馨苑,,106.271076,30.005302
6928,云中园,,,
6929,云竹路17号,尚格博园,106.571277,29.683628
6930,云篆山小区,,106.493167,29.350362
6931,运动街146号,百康年奥运光年；百康年OT空间,106.498219,29.527414
6932,枣子岚垭菜市巷1号,枣子岚垭菜市巷,106.554421,29.558226
6933,枣子岚垭菜市巷2号,枣子岚垭菜市巷,106.554410,29.558260
6934,枣子岚垭菜市巷3号,枣子岚垭菜市巷,106.554280,29.558210
6935,枣子岚垭菜市巷4号,枣子岚垭菜市巷,106.554659,29.557536
6936,枣子岚垭一巷50号,,106.557249,29.555709
6937,枣子岚垭一巷51号,,106.557890,29.555590
6938,枣子岚垭一巷52号,,106.557570,29.555439
6939,枣子岚垭一巷53号,,106.556993,29.555426
6940,枣子岚垭一巷54号,,106.556964,29.555176
6941,枣子岚垭一巷55号,,106.556795,29.555096
6942,枣子岚垭一巷56号,,106.556940,29.555100
6943,枣子岚垭一巷57号,,106.556251,29.555511
6944,枣子岚垭一巷58号,,106.556036,29.554998
6945,枣子岚垭正街1号,枣子岚垭,106.557175,29.556962
6946,枣子岚垭正街20号,儿科医院家属院,106.555789,29.557740
6947,枣子岚垭正街2号,枣子岚垭,106.555306,29.558833
6948,枣子岚垭正街3号,枣子岚垭,106.557386,29.556679
6949,枣子岚垭正街48号,枣子岚垭正街48号,106.556140,29.557880
6950,枣子岚垭正街8号,枣子岚垭正街,106.557998,29.556055
6951,造漆村,造漆村;造漆村小区,106.496832,29.516986
6952,泽科弹子石中心,弹子石中心;泽科·弹子石中心一期;泽科·弹子石中心二期,106.592687,29.584579
6953,泽科港城国际,泽科·港城国际;港城国际;港城国际二期,106.609446,29.715518
6954,泽瑞琥珀居,琥珀居;泽瑞琥珀居,106.667952,29.513134
6955,泽瑞琥珀天成,琥珀天成,,
6956,泽胜依山郦景,依山郦景,107.361955,29.707438
6957,张家沟二期还建房,张家沟二期还建房,106.401950,29.818886
6958,张家沟一期还建房,张家沟一期还建房,106.402709,29.816764
6959,张家花园街192号,人和街,106.558585,29.562045
6960,张家花园街206号,巴蜀综合楼,106.560682,29.561442
6961,张家花园正街4号,张家花园,106.558162,29.556875
6962,张家湾12号,张家湾小区,108.449530,30.766388
6963,张家湾还建房,,108.449530,30.766388
6964,张平村2号,维利家园,106.475408,29.529051
6965,张坪村5号,岭秀枫景；领秀枫景,106.474559,29.529115
6966,招商花园城,招商花园城一期;招商花园城二期;招商花园城三期,106.546442,29.617876
6967,兆甲龙湖美岸,兆甲·龙湖美岸,106.260536,30.001432
6968,正和花园,,106.544914,29.588549
6969,正委花园,,106.602808,29.684895
6970,正舟路北段1777号,锴泽四季花城;四季花城,108.820696,29.520331
6971,证据交易所,证据交易所,,
6972,政和花园,,106.544914,29.588549
6973,之江名苑,,107.401075,29.688801
6974,之江雅苑,,107.398148,29.689994
6975,芝麻公馆,,106.458074,29.441764
6976,枝元村社区,枝元村社区,106.452840,29.611707
6977,直港大道,,106.526066,29.508293
6978,直港大道11号,佳瑞园,106.522639,29.509221
6979,直港大道13号,建宇大厦,106.522894,29.509130
6980,直港大道15号,君安楼,106.524976,29.508782
6981,直港大道17号,建设大厦,106.525765,29.508689
6982,直港大道18号,金都香榭,106.522547,29.507923
6983,直港大道199号,珠江花园;珠江花园北区;珠江花园汇景阁,106.528256,29.509158
6984,直港大道22号,天宝路小区,106.523883,29.506736
6985,直港大道26号,天鹅山庄,106.524888,29.508386
6986,直港大道28号,星河世家,106.526598,29.507369
6987,直港大道2号,跃华小区,106.519243,29.509338
6988,直港大道48号,金江明珠,106.529837,29.506051
6989,直港大道5号,斌鑫丰泽园;丰泽园,106.520429,29.509505
6990,直港大道小区,直港大道,106.526066,29.508293
6991,至圣宫,至圣宫,106.567666,29.553536
6992,至尊华庭,,105.923978,29.354667
6993,志诚大厦,志诚大厦,106.425760,29.824953
6994,志高花园,志高花园,106.493410,29.516689
6995,制材二村,制材二村,,
6996,制材一村,制材一村,106.497924,29.430492
6997,制药三厂宿舍,,106.455313,29.545306
6998,中驰半岛翠景阁,中驰半岛翠景阁;翠景阁;中驰半岛荟景翠景阁;中驰半岛荟景,106.580304,29.553123
6999,中驰半岛怡景阁,,107.377298,29.704754
7000,中德江湾丽景,中德江湾丽景;江湾丽景,106.476289,29.585126
7001,中二路73号,信成苑,106.555281,29.554211
7002,中国铁建山语城,,107.398752,29.700678
7003,中海国际社区,中海国际社区观邸1组团;中海国际社区观邸2组团;中海国际社区观邸3组团,106.594110,29.592487
7004,中海寰宇天下,中海寰宇天下;寰宇天下;中海寰宇天下观澜苑北苑,106.577939,29.573449
7005,中海黎香湖,,106.979721,29.327195
7006,中海维拉公馆,维拉公馆,106.488081,29.559592
7007,中航MyTOWN,中航MyTOWN;中航MY TOWN;中航my town,106.600680,29.694227
7008,中慧第一城,,107.379798,29.706611
7009,中梁名都,中梁名都,106.411332,29.636164
7010,中梁明珠,,106.416649,29.628527
7011,中梁山石油小区,中梁山石油小区,106.433171,29.462829
7012,中梁山水苑,中梁山水苑,106.413610,29.641514
7013,中南路155号,名仕景苑,106.059692,29.840638
7014,中南路33号,南屏花园小区,106.059820,29.843346
7015,中瑞方园天和居,中瑞方园天和居,106.538600,29.589570
7016,中山二路108号,中山二路小区,106.556799,29.554700
7017,中山二路112号,中山二路小区,106.556495,29.554661
7018,中山二路116号,中山二路小区,106.556342,29.554626
7019,中山二路120号,中山二路小区,106.556220,29.554592
7020,中山二路16号,中山二路小区,106.558304,29.555639
7021,中山二路172号,光彩大厦,106.553210,29.554535
7022,中山二路174号,文化大厦,106.550570,29.556209
7023,中山二路181号,鲜花大厦,106.552854,29.552840
7024,中山二路200号,港天大厦,106.552231,29.553718
7025,中山二路20号,中山二路小区,106.557804,29.555018
7026,中山二路26号,中山二路小区,106.557508,29.554927
7027,中山二路38号,中山二路小区,106.557127,29.554838
7028,中山二路73号,信诚苑,106.555391,29.554279
7029,中山古镇同心坊,,106.340169,28.870272
7030,中山佳苑,,105.922384,29.364373
7031,中山路159号,电台家属楼,106.434869,29.824946
7032,中山路62号,天奇大厦,106.438936,29.827188
7033,中山路71号,建行小区,106.438840,29.826640
7034,中山路7号,万代微风广场,106.652504,29.026913
7035,中山路公园村23号,公园村小区,106.440897,29.828872
7036,中山南路179号,金山花园,106.226555,29.591454
7037,中山三路111号,中华广场;中华广场商住楼,106.548806,29.552136
7038,中山三路159号,电视台小区;电台家属区,106.548120,29.558010
7039,中山三路162号,渝中大厦,106.548786,29.558655
7040,中山三路二巷1号,中山三路二巷,106.549294,29.558232
7041,中山三路二巷4号,民革大院,106.549852,29.557932
7042,中山三路二巷7号,中山三路二巷,106.549449,29.557941
7043,中山三路小区,中山三路,106.552550,29.552520
7044,中山四路11号附11号,广厦大厦;广夏大厦;人民小学教师楼;人民小学集资房,106.546860,29.561870
7045,中山四路69号,中山四路小区,106.545881,29.563725
7046,中山四路83号,中山四路83号,106.548332,29.564909
7047,中山四路89号,名流公馆,106.549635,29.565307
7048,中山小区,,107.722927,29.856127
7049,中山一路159号,中山一路小区,106.562017,29.555382
7050,中山一路161号,顺联大厦,106.561664,29.555003
7051,中山一路171号,重庆森林新生代寓所;和信大厦;重庆森林,106.561240,29.555043
7052,中山一路181号,抗建大厦,106.560699,29.554856
7053,中山一路193号,中山一路小区,106.560017,29.555239
7054,中山一路220号,水晶石国际公寓;水晶石,106.560641,29.555898
7055,中山一路294号,中山一路小区,106.559744,29.555781
7056,中山一路296号,中山一路小区,106.559654,29.555831
7057,中山一路6号,财信渝中城;财信.渝中城,106.564896,29.555123
7058,中山一路95号,金山大厦；金麟七星公馆,106.564785,29.555089
7059,中山支路,中山支路,106.551140,29.554913
7060,中山支路17号,我爱江山,106.551140,29.554913
7061,中铁二十一局住宅楼,中铁二十一局住宅楼,106.608013,29.625792
7062,中心湾157号,半山豪苑,106.443168,29.598629
7063,中信宝邸,,,
7064,中信银行大厦,,106.571201,29.571354
7065,中兴段,,106.542250,29.570300
7066,中兴段88号,清目花园;青目花园,106.540944,29.570373
7067,中兴路166号,新兴大厦,106.568939,29.551837
7068,中兴路1号,中兴大厦,106.058496,29.836938
7069,中兴路7号,渝亚大厦,106.058283,29.836930
7070,中兴路小区,,106.122712,29.060106
7071,中亚大厦,,106.452059,29.543022
7072,中冶黛山壹品,,106.225766,29.580196
7073,中冶幸福岭,幸福岭,106.504344,29.511755
7074,中医院集资房,,106.232703,29.588743
7075,中渝滨江壹号,,108.400468,30.806605
7076,中渝春华秋实,中渝·春华秋实;中渝·春华秋实一期;中渝·春华秋实二期;中渝·春华秋实三期,106.318728,29.585948
7077,中悦城上城,,106.260565,29.997199
7078,肿瘤医院家属楼,,106.476914,29.561627
7079,众托花溪里,,106.549010,29.439809
7080,重大C区金都小区,重大C区金都小区；金都小区,105.765533,29.561178
7081,重大花园,重大花园,106.471153,29.560347
7082,重啤花园,重啤花园,106.513966,29.500769
7083,重庆测绘院小区,重庆测绘院小区,106.540253,29.552540
7084,重庆出版社小区,,106.514330,29.529460
7085,重庆村,重庆村,106.548937,29.554432
7086,重庆村1号,重庆村壹号,106.548937,29.554432
7087,重庆村55号,新干线大厦,106.548186,29.553290
7088,重庆大学A区柏树林,重庆大学A区柏树林,106.466879,29.566361
7089,重庆公馆,,106.557730,29.565950
7090,重庆世界之窗,,108.133133,29.992645
7091,重庆希尔顿大厦,,106.548804,29.554899
7092,重庆新华国际,,106.576619,29.555867
7093,重庆一三六地质队,重庆一三六地质队,106.445947,29.514125
7094,重庆育才中学楼,重庆育才中学楼,106.392831,29.999165
7095,重铁物业响水花园,重铁物业响水花园,106.571762,29.527324
7096,重烟公寓,重烟公寓;弹子石重烟公寓,106.590176,29.582746
7097,舟济路2号,爱加欧郡一期；爱加欧郡,106.616261,29.719381
7098,周济路6号,锦绣世家,106.612707,29.718938
7099,周家湾9号,武夷滨江;武夷滨江三期;武夷滨江二期,106.595382,29.559823
7100,轴承村,,106.459057,29.553343
7101,珠江城,珠江城,106.512310,29.438194
7102,珠江华轩,珠江华轩;珠江华轩2期,106.490445,29.536638
7103,珠江路46号,世纪公寓,106.516298,29.510040
7104,珠江路47号院,,106.516552,29.510331
7105,珠江路48号,龙湖西城国际,106.517483,29.510538
7106,珠江路小区,,106.516240,29.511184
7107,筑锦在线,筑锦尚堰,106.496283,29.496707
7108,专件,秦家院,,
7109,专件厂小区,专件厂小区,106.494576,29.382299
7110,壮志路1号,壮志路小区,106.443234,29.571391
7111,壮志路25号,壮志路小区,106.443201,29.569982
7112,壮志路28号,壮志路小区,106.443410,29.570034
7113,壮志路29号,壮志路小区,106.443219,29.570000
7114,壮志路43号,海航新街口,106.445073,29.568205
7115,壮志路58号,辉映大厦,106.443789,29.569610
7116,壮志路8号,才子中心,106.443551,29.571017
7117,卓然假日之城,,106.242069,29.999894
7118,紫金星城,紫金星城,106.533591,29.464066
7119,紫荆路111号,紫荆小居;兴隆紫荆小居,106.531959,29.596811
7120,紫荆路159号,伟岸摩登堡,106.531933,29.597696
7121,紫荆路167号,玛雅上层；荣锦玛雅上层,106.531974,29.599089
